Guardian Hearts-Power UP!,OVA,6934,"Action,Comedy,Ecchi,Fantasy,Harem,Magic,Romance,",https://myanimelist.cdn-dena.com/images/anime/5/5175.jpg
Gudetama,TV,2134,"Comedy,Kids,",https://myanimelist.cdn-dena.com/images/anime/10/79996.jpg
Gugure! Kokkuri-san,TV,1112,"Comedy,Shounen,Supernatural,",https://myanimelist.cdn-dena.com/images/anime/6/65665.jpg
Gugure! Kokkuri-san Specials,Special,2166,"Comedy,Supernatural,Romance,Shounen,",https://myanimelist.cdn-dena.com/images/anime/4/67735.jpg
Guilstein,Movie,9462,"Action,Horror,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/3/33889.jpg
Guilty Crown,TV,899,"Action,Drama,Sci-Fi,Super Power,",https://myanimelist.cdn-dena.com/images/anime/8/33713.jpg
Guilty Crown Kiseki: Reassortment,Special,2527,"Action,Sci-Fi,Super Power,",https://myanimelist.cdn-dena.com/images/anime/3/34931.jpg
Guilty Crown: 4-koma Gekijou,Special,2756,"Comedy,",https://myanimelist.cdn-dena.com/images/anime/4/37761.jpg
Guilty Crown: Lost Christmas,OVA,3175,"Action,Drama,Sci-Fi,Super Power,",https://myanimelist.cdn-dena.com/images/anime/7/80010.jpg
Gundam Neo Experience 0087: Green Divers,Movie,5042,"Adventure,Space,Mecha,",https://myanimelist.cdn-dena.com/images/anime/2/24428.jpg
Gundam: G no Reconguista - From the Past to the Future,Special,6658,"Action,Mecha,Sci-Fi,Space,",https://myanimelist.cdn-dena.com/images/anime/4/76243.jpg
Gundam: Mission to the Rise,Special,7331,"Action,Mecha,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/6/8685.jpg
Gundress,Movie,7616,"Action,Mecha,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/3/20326.jpg
Gungrave,TV,598,"Action,Drama,Sci-Fi,Seinen,Super Power,",https://myanimelist.cdn-dena.com/images/anime/11/75724.jpg
Gunners,ONA,9466,"Action,Mecha,",https://myanimelist.cdn-dena.com/images/anime/2/62331.jpg
Gunnm,OVA,2569,"Drama,Mecha,Sci-Fi,Shounen,",https://myanimelist.cdn-dena.com/images/anime/11/41257.jpg
Gunnm 3D Special,OVA,8368,"Action,Sci-Fi,Sports,",https://myanimelist.cdn-dena.com/images/anime/9/47131.jpg
Gunparade March: Arata Naru Kougunka,TV,3717,"Drama,Mecha,Military,Romance,Sci-Fi,Shounen,Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/13/75520.jpg
Gunparade Orchestra,TV,6935,"Drama,Mecha,Military,Romance,Sci-Fi,Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/9/9074.jpg
Gunparade Orchestra OVA,OVA,6807,"Mecha,",https://myanimelist.cdn-dena.com/images/anime/4/26141.jpg
Gunslinger Girl,TV,1489,"Action,Psychological,Military,Drama,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/5/3088.jpg
Gunslinger Girl: Il Teatrino,TV,2452,"Action,Drama,Military,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/5/16697.jpg
Gunslinger Girl: Il Teatrino OVA,OVA,3077,"Action,Drama,Military,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/12/12641.jpg
Gunslinger Stratos,ONA,6454,"Action,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/12/71880.jpg
Gunslinger Stratos: The Animation,TV,6455,"Action,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/2/73120.jpg
Gunslinger Stratos: The Animation - Bunki/Futatsu no Mirai,Special,6194,"Action,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/8/74746.jpg
Gunslinger Stratos: The Animation - Kikan/Kaze no Yukue,ONA,6708,"Action,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/3/74745.jpg
Gunsmith Cats,OVA,2453,"Action,Comedy,Police,Seinen,",https://myanimelist.cdn-dena.com/images/anime/11/2769.jpg
Guomin Laogong Dai Huijia,TV,6354,"Drama,Romance,School,",https://myanimelist.cdn-dena.com/images/anime/3/84981.jpg
Gurazeni,TV,-1,"Comedy,Sports,Drama,",https://myanimelist.cdn-dena.com/images/anime/12/84861.jpg
Guren,OVA,-1,"Harem,Hentai,",https://myanimelist.cdn-dena.com/images/anime/4/24440.jpg
Guru Guru Town Hanamaru-kun,TV,9467,"Kids,",https://myanimelist.cdn-dena.com/images/anime/13/20997.jpg
Guskou Budori no Denki,Movie,5489,"Drama,",https://myanimelist.cdn-dena.com/images/anime/2/22300.jpg
Guskou Budori no Denki (2012),Movie,5882,"Slice of Life,Kids,Drama,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/7/71359.jpg
Gutchonpa Omoshiro Hanashi,TV,9469,"Kids,",https://myanimelist.cdn-dena.com/images/anime/7/77164.jpg
Guy: Youma Kakusei,OVA,-1,"Action,Space,Hentai,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/8/55641.jpg
Hacka Doll The Animation,TV,5266,"Comedy,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/6/75751.jpg
Hadakya no Otonosama,ONA,9473,"Kids,Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/2/49143.jpg
Hadashi Neko,Special,7584,"Adventure,Comedy,",https://myanimelist.cdn-dena.com/images/anime/9/71962.jpg
Hadashi no Gen,Movie,666,"Drama,Historical,",https://myanimelist.cdn-dena.com/images/anime/12/10128.jpg
Hadashi no Gen 2,Movie,1640,"Drama,Historical,Shounen,",https://myanimelist.cdn-dena.com/images/anime/1/1825.jpg
Haedori Daemoheom,Movie,9474,"Adventure,Drama,Military,",https://myanimelist.cdn-dena.com/images/anime/11/45062.jpg
Hagane Orchestra,TV,7457,"Game,Adventure,Comedy,Parody,",https://myanimelist.cdn-dena.com/images/anime/7/82323.jpg
Hage,OVA,9475,"Drama,Kids,School,",https://myanimelist.cdn-dena.com/images/anime/7/66227.jpg
Hagure Yuusha no Aesthetica,TV,2689,"Action,Super Power,Ecchi,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/9/74047.jpg
Hagure Yuusha no Aesthetica: Hajirai Ippai,Special,4459,"Comedy,Ecchi,",https://myanimelist.cdn-dena.com/images/anime/9/43079.jpg
Haguregumo,Movie,9476,"Comedy,Historical,Seinen,",https://myanimelist.cdn-dena.com/images/anime/4/56813.jpg
Haha wo Tazunete Sanzenri,TV,1959,"Adventure,Drama,Historical,Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/8/60823.jpg
Haha wo Tazunete Sanzenri (Movie),Movie,9479,"Adventure,Drama,Historical,Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/5/80489.jpg
Haha wo Tazunete Sanzenri (Special),Special,9480,"Adventure,Drama,",https://myanimelist.cdn-dena.com/images/anime/9/85537.jpg
Haha wo Tazunete Sanzenri Specials,Special,9481,"Adventure,Drama,Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/11/60947.jpg
Hai to Gensou no Grimgar,TV,783,"Action,Adventure,Drama,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/13/77976.jpg
Hai to Gensou no Grimgar Special,Special,4924,"Comedy,",https://myanimelist.cdn-dena.com/images/anime/11/78160.jpg
Hai! Akko Desu,TV,3106,"Romance,Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/13/11457.jpg
Haibane Renmei,TV,477,"Slice of Life,Mystery,Psychological,Drama,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/9/13134.jpg
Haikara-san ga Tooru,TV,1891,"Slice of Life,Romance,Historical,Drama,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/2/22741.jpg
"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",Movie,-1,"Comedy,Historical,Romance,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/10/86062.jpg
Haikyuu!!,TV,49,"Comedy,Sports,Drama,School,Shounen,",https://myanimelist.cdn-dena.com/images/anime/7/76014.jpg
Haikyuu!! Movie 1: Owari to Hajimari,Movie,510,"Comedy,Sports,Drama,School,Shounen,",https://myanimelist.cdn-dena.com/images/anime/8/76011.jpg
Haikyuu!! Movie 2: Shousha to Haisha,Movie,614,"Comedy,Sports,Drama,School,Shounen,",https://myanimelist.cdn-dena.com/images/anime/2/74813.jpg
Haikyuu!! Quest Picture Drama,OVA,4925,"Comedy,Fantasy,Game,Shounen,",https://myanimelist.cdn-dena.com/images/anime/10/76345.jpg
Haikyuu!! Second Season,TV,19,"Comedy,Sports,Drama,School,Shounen,",https://myanimelist.cdn-dena.com/images/anime/9/76662.jpg
Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,TV,15,"Comedy,Sports,Drama,School,Shounen,",https://myanimelist.cdn-dena.com/images/anime/7/81992.jpg
Haikyuu!!: Lev Genzan!,OVA,643,"Sports,Shounen,",https://myanimelist.cdn-dena.com/images/anime/9/83382.jpg
"Haikyuu!!: vs ""Akaten""",OVA,1137,"Sports,Shounen,",https://myanimelist.cdn-dena.com/images/anime/5/86448.jpg
Haitai Nanafa,TV,6659,"Comedy,Supernatural,",https://myanimelist.cdn-dena.com/images/anime/12/45991.jpg
Haitai Nanafa 2nd Season,TV,6557,"Comedy,Supernatural,",https://myanimelist.cdn-dena.com/images/anime/7/47233.jpg
Haitoku no Shoujo,OVA,-1,"Hentai,Psychological,",https://myanimelist.cdn-dena.com/images/anime/11/5565.jpg
Haitokuzuma,OVA,-1,"Hentai,",https://myanimelist.cdn-dena.com/images/anime/12/10492.jpg
Haiyore! Nyaruko-san,TV,2652,"Sci-Fi,Comedy,Parody,",https://myanimelist.cdn-dena.com/images/anime/6/49081.jpg
Hajime no Ippo: Champion Road,Special,168,"Comedy,Shounen,Sports,",https://myanimelist.cdn-dena.com/images/anime/9/2361.jpg
Hajime no Ippo: Mashiba vs. Kimura,OVA,242,"Comedy,Shounen,Sports,",https://myanimelist.cdn-dena.com/images/anime/4/64737.jpg
Hajime no Ippo: New Challenger,TV,38,"Comedy,Sports,Drama,Shounen,",https://myanimelist.cdn-dena.com/images/anime/8/56617.jpg
Hajime no Ippo: Rising,TV,50,"Comedy,Sports,Drama,Shounen,",https://myanimelist.cdn-dena.com/images/anime/6/56147.jpg
Hajimete no Christmas,Special,9485,"Kids,",https://myanimelist.cdn-dena.com/images/anime/8/28220.jpg
Hajimete no Eigo: Nippon Mukashibanashi,OVA,9486,"Kids,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/6/80091.jpg
Hajimete no Eigo: Sekai Meisaku Douwa,OVA,9487,"Kids,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/10/80126.jpg
Hajimete no Gal,TV,5736,"Comedy,Romance,Ecchi,School,Shounen,",https://myanimelist.cdn-dena.com/images/anime/9/86826.jpg
Hajimete no Gal OVA,OVA,-1,"Comedy,Romance,Ecchi,School,Shounen,",https://myanimelist.cdn-dena.com/images/anime/13/84879.jpg
Hakaba Kitarou,TV,3491,"Horror,Supernatural,",https://myanimelist.cdn-dena.com/images/anime/12/73959.jpg
Hakaima Sadamitsu,TV,3415,"Action,Mecha,School,Sci-Fi,Seinen,",https://myanimelist.cdn-dena.com/images/anime/13/15401.jpg
Hakimono to Kasa no Monogatari,Type:,7617,"Music,",https://myanimelist.cdn-dena.com/images/anime/4/72264.jpg
Hakken Taiken Daisuki! Shimajirou,TV,9488,"Adventure,Comedy,Fantasy,Kids,Magic,",https://myanimelist.cdn-dena.com/images/anime/12/50733.jpg
Hakkenden: Touhou Hakken Ibun,TV,1401,"Action,Supernatural,Fantasy,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/13/43007.jpg
Hakkenden: Touhou Hakken Ibun 2nd Season,TV,861,"Action,Fantasy,Shoujo,Supernatural,",https://myanimelist.cdn-dena.com/images/anime/10/50885.jpg
Hakkiri Kotowarou: Yuukai Sare Nai zo!,OVA,9489,"Drama,Kids,",https://myanimelist.cdn-dena.com/images/anime/8/84970.jpg
Hakoiri Shoujo: Virgin Territory,OVA,-1,"Hentai,",https://myanimelist.cdn-dena.com/images/anime/3/30104.jpg
Hakubo,Movie,-1,"Drama,",https://myanimelist.cdn-dena.com/images/anime/10/86728.jpg
Hakubutsushi,Movie,8454,"Dementia,",https://myanimelist.cdn-dena.com/images/anime/11/76685.jpg
Hakuchuu Meikyuu,ONA,8583,"Dementia,",https://myanimelist.cdn-dena.com/images/anime/10/71875.jpg
Hakugei Densetsu,TV,4460,"Sci-Fi,Adventure,Space,",https://myanimelist.cdn-dena.com/images/anime/6/4177.jpg
Hakujaden,Movie,6140,"Adventure,Fantasy,Historical,Romance,",https://myanimelist.cdn-dena.com/images/anime/9/13139.jpg
Hakuouki,TV,1431,"Action,Historical,Supernatural,Drama,Samurai,Josei,",https://myanimelist.cdn-dena.com/images/anime/3/71800.jpg
Hakuouki Hekketsuroku,TV,970,"Action,Historical,Supernatural,Drama,Samurai,Josei,",https://myanimelist.cdn-dena.com/images/anime/12/71797.jpg
Hakuouki Hekketsuroku Episode 0,Special,2796,"Action,Harem,Historical,Supernatural,Drama,Samurai,Vampire,Josei,",https://myanimelist.cdn-dena.com/images/anime/9/26949.jpg
Hakuouki Movie 1: Kyoto Ranbu,Movie,713,"Action,Historical,Supernatural,Drama,Samurai,Josei,",https://myanimelist.cdn-dena.com/images/anime/9/49399.jpg
Hakuouki Movie 2: Shikon Soukyuu,Movie,546,"Action,Historical,Supernatural,Drama,Samurai,Josei,",https://myanimelist.cdn-dena.com/images/anime/12/71796.jpg
Hakuouki OVA,OVA,1277,"Action,Historical,Supernatural,Drama,Samurai,",https://myanimelist.cdn-dena.com/images/anime/9/32507.jpg
Hakuouki Reimeiroku,TV,1247,"Action,Historical,Supernatural,Drama,Samurai,Josei,",https://myanimelist.cdn-dena.com/images/anime/11/71798.jpg
Hitoriga The Animation,OVA,-1,"Hentai,",https://myanimelist.cdn-dena.com/images/anime/10/26730.jpg
Hakuouki Reimeiroku Tokuten Disc,OVA,1960,"Action,Supernatural,Josei,",https://myanimelist.cdn-dena.com/images/anime/11/50239.jpg
Hakuouki Sekkaroku,OVA,819,"Action,Historical,Demons,Drama,Fantasy,Josei,",https://myanimelist.cdn-dena.com/images/anime/6/71799.jpg
Hakuouki: Otogisoushi,TV,4840,"Fantasy,Historical,Josei,Samurai,",https://myanimelist.cdn-dena.com/images/anime/9/78600.jpg
Hakuouki: Otogisoushi - Special,Special,6776,"Historical,Samurai,Fantasy,Josei,",https://myanimelist.cdn-dena.com/images/anime/2/84387.jpg
Hamatora The Animation: Saishuukai Chokuzen! Mao ga Okuru,Special,3963,"Mystery,Comedy,Super Power,",https://myanimelist.cdn-dena.com/images/anime/2/72302.jpg
Hamelin no Violin Hiki,TV,4412,"Adventure,Drama,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/7/20972.jpg
Hamelin no Violin Hiki: The Movie,Movie,5006,"Adventure,Comedy,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/10/20284.jpg
Hametsu no Mars,OVA,8745,"Sci-Fi,Horror,",https://myanimelist.cdn-dena.com/images/anime/7/68855.jpg
Hamidashi CoroCoro,ONA,9495,"Comedy,Parody,",https://myanimelist.cdn-dena.com/images/anime/10/85457.jpg
Hamster Club,TV,5370,"Kids,",https://myanimelist.cdn-dena.com/images/anime/10/27428.jpg
Hamster Sam,TV,9496,"Kids,Music,",https://myanimelist.cdn-dena.com/images/affiliates/logo-cdjapan.png
Hamuko Mairu!,OVA,9497,"Adventure,Comedy,",https://myanimelist.cdn-dena.com/images/anime/11/52261.jpg
Hana,Movie,8491,"Comedy,",https://myanimelist.cdn-dena.com/images/anime/4/71195.jpg
Hana Dorei,OVA,-1,"Hentai,",https://myanimelist.cdn-dena.com/images/anime/5/29554.jpg
Hana Ichi Monme,OVA,9498,"Adventure,Kids,",https://myanimelist.cdn-dena.com/images/anime/6/64155.jpg
Hana no Asukagumi! 2: Lonely Cats Battle Royale,OVA,9499,"Adventure,Drama,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/2/45979.jpg
Hana no Hanashi,Movie,8225,"Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/5/72758.jpg
Hana no Hi,Movie,8416,"Comedy,Dementia,",https://myanimelist.cdn-dena.com/images/anime/9/87253.jpg
Hana no Joshi Announcer: Newscaster Etsuko,OVA,-1,"Hentai,",https://myanimelist.cdn-dena.com/images/anime/13/31521.jpg
Hana no Kage,ONA,6195,"Demons,Drama,Historical,Romance,",https://myanimelist.cdn-dena.com/images/anime/6/23152.jpg
Hana no Kakarichou,TV,9500,"Comedy,Seinen,Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/8/53867.jpg
Hana no Ko Lunlun,TV,3522,"Magic,Drama,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/3/16095.jpg
Hana no Ko Lunlun: Konnichiwa Sakura no Kuni,Movie,6913,"Magic,Drama,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/3/61333.jpg
Hana no Mahoutsukai Mary Bell,TV,4708,"Adventure,Magic,Fantasy,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/7/27032.jpg
Hana no Mahoutsukai Mary Bell: Phoenix no Kagi,Movie,7090,"Adventure,Magic,Fantasy,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/13/27295.jpg
Hana no Zundamaru,ONA,9501,"Martial Arts,Comedy,Parody,",https://myanimelist.cdn-dena.com/images/anime/8/55141.jpg
Hana no Zundamaru: Junk,ONA,9502,"Martial Arts,Comedy,Parody,",https://myanimelist.cdn-dena.com/images/anime/2/59553.jpg
Hana Saki Yama,OVA,9503,"Kids,",https://myanimelist.cdn-dena.com/images/anime/9/82358.jpg
Hana to Alice: Satsujin Jiken,Movie,1892,"Slice of Life,Mystery,Drama,",https://myanimelist.cdn-dena.com/images/anime/12/71197.jpg
Hana to Chou,Movie,8044,"Fantasy,",https://myanimelist.cdn-dena.com/images/anime/8/67929.jpg
Hana to Hebi The Animation,OVA,-1,"Hentai,",https://myanimelist.cdn-dena.com/images/anime/7/29556.jpg
Hana to Mogura,Movie,7535,"Comedy,",https://myanimelist.cdn-dena.com/images/anime/9/36697.jpg
Hana to Shounen,OVA,9504,"Fantasy,",https://myanimelist.cdn-dena.com/images/anime/4/61379.jpg
Hana wa Saku,Special,6220,"Music,",https://myanimelist.cdn-dena.com/images/anime/5/47699.jpg
Hana wa Saku: Touhoku ni Saku,Special,6660,"Fantasy,Kids,",https://myanimelist.cdn-dena.com/images/anime/13/67985.jpg
Hana yori Dango,TV,735,"Drama,Romance,School,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/2/42871.jpg
Hana yori Dango (Movie),Movie,5371,"Drama,Romance,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/7/45907.jpg
Hanabeam,Type:,8455,"Music,",https://myanimelist.cdn-dena.com/images/anime/7/42935.jpg
Hanabi,Type:,7105,"Slice of Life,Romance,Music,Drama,",https://myanimelist.cdn-dena.com/images/anime/6/76930.jpg
Hanada Shounen-shi,TV,395,"Supernatural,Comedy,Slice of Life,Drama,",https://myanimelist.cdn-dena.com/images/anime/2/87319.jpg
Hanakappa,TV,9505,"Comedy,Kids,",https://myanimelist.cdn-dena.com/images/anime/3/21935.jpg
Hanakappa Movie: Hana-sake! Pakkaan Chou no Kuni no Daibouken,Movie,9506,"Comedy,Kids,",https://myanimelist.cdn-dena.com/images/anime/5/46099.jpg
Hanasakeru Seishounen Recaps,Special,3680,"Drama,Romance,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/13/15465.jpg
Hanasaku Iroha,TV,511,"Slice of Life,Comedy,Drama,",https://myanimelist.cdn-dena.com/images/anime/3/28967.jpg
Hanasaku Iroha: Home Sweet Home,Movie,571,"Slice of Life,Comedy,Drama,",https://myanimelist.cdn-dena.com/images/anime/9/70701.jpg
Hanaukyou Maid-tai,TV,4575,"Comedy,Ecchi,Harem,Romance,",https://myanimelist.cdn-dena.com/images/anime/12/3066.jpg
Hanaukyou Maid-tai OVA,OVA,4249,"Comedy,Ecchi,Harem,Romance,",https://myanimelist.cdn-dena.com/images/anime/10/3800.jpg
Hanaukyou Maid-tai: La Verite,TV,3838,"Comedy,Ecchi,Harem,Romance,",https://myanimelist.cdn-dena.com/images/anime/8/10518.jpg
Hanawa Hekonai Kappa Matsuri,Movie,9510,"Kids,Comedy,",https://myanimelist.cdn-dena.com/images/affiliates/logo-cdjapan.png
"Hanayaka Nari, Waga Ichizoku: Kinetograph",OVA,5043,"Historical,Drama,Josei,",https://myanimelist.cdn-dena.com/images/anime/2/45356.jpg
Hanayamata,TV,2001,"Comedy,School,Seinen,Slice of Life,",https://myanimelist.cdn-dena.com/images/anime/2/75909.jpg
Hanbun no Tsuki ga Noboru Sora,TV,1177,"Comedy,Drama,Romance,",https://myanimelist.cdn-dena.com/images/anime/10/75201.jpg
Hand Maid Mai,OVA,6558,"Comedy,Ecchi,Romance,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/12/2903.jpg
Hand Maid May,TV,4045,"Comedy,Ecchi,Harem,Romance,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/9/60995.jpg
Hand Maid May Special,Special,4046,"Ecchi,Comedy,Harem,Romance,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/3/34485.jpg
Hand Shakers,TV,7458,"Action,",https://myanimelist.cdn-dena.com/images/anime/7/83395.jpg
Handa-kun,TV,1689,"Slice of Life,Comedy,Shounen,",https://myanimelist.cdn-dena.com/images/anime/4/80752.jpg
Handle With Care..,OVA,-1,"Hentai,",https://myanimelist.cdn-dena.com/images/anime/9/26226.jpg
Handsome Girl,OVA,7166,"Romance,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/10/34835.jpg
Hane,Type:,8302,"Music,",https://myanimelist.cdn-dena.com/images/anime/13/78595.jpg
Hane (2016),Type:,7554,"Music,",https://myanimelist.cdn-dena.com/images/anime/9/81556.jpg
Hangyodon no 007/2: Doctor Sunday Arawaru no Maki,OVA,9511,"Kids,Parody,",https://myanimelist.cdn-dena.com/images/anime/6/70385.jpg
Hangyodon no Hadaka no Ou-sama,OVA,9512,"Kids,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/7/58879.jpg
Hangyodon no Parallel Daisakusen: Hana no Oedo wa Oosawagi,OVA,9513,"Kids,Historical,",https://myanimelist.cdn-dena.com/images/anime/4/84565.jpg
Hangyodon no Parallel Daisakusen: Kyouryuu Oukoku wa Oosawagi,OVA,9514,"Kids,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/7/70381.jpg
Hangyodon no Parallel Daisakusen: Mirai Sekai wa Oosawagi,OVA,9515,"Kids,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/10/84566.jpg
Hanitarou Desu.,TV,9516,"Slice of Life,Comedy,",https://myanimelist.cdn-dena.com/images/anime/12/84056.jpg
Hanoka,TV,8663,"Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/1/1812.jpg
Hanoka Recap,Special,8645,"Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/5/16847.jpg
"Hanshin Awaji Daishinsai ni Manabu: Boku wa, Ano Hi wo Wasurenai.",OVA,9517,"Drama,Historical,Kids,",https://myanimelist.cdn-dena.com/images/anime/3/68955.jpg
Hantsu x Trash,OVA,8067,"Comedy,Ecchi,Romance,School,Seinen,Sports,",https://myanimelist.cdn-dena.com/images/anime/7/75891.jpg
Haou Daikei Ryuu Knight: Adeu Legend Final,OVA,5810,"Parody,Adventure,Fantasy,Comedy,Mecha,",https://myanimelist.cdn-dena.com/images/anime/13/65709.jpg
Haou Daikei Ryuu Knight: Adeu Legend II,OVA,6094,"Action,Adventure,Fantasy,Mecha,",https://myanimelist.cdn-dena.com/images/anime/8/52147.jpg
Haou Taikei Ryuu Knight,TV,4676,"Action,Adventure,Fantasy,Mecha,",https://myanimelist.cdn-dena.com/images/anime/11/21509.jpg
Haou Taikei Ryuu Knight: Adeu Legend,OVA,5633,"Action,Adventure,Fantasy,Mecha,",https://myanimelist.cdn-dena.com/images/anime/10/52143.jpg
Happening Star â˜†,OVA,9518,"Comedy,Sci-Fi,",https://myanimelist.cdn-dena.com/images/anime/13/35451.jpg
Happiness Charge Precure!,TV,3775,"Action,Fantasy,Magic,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/13/69309.jpg
Happiness Charge PreCure! Movie: Ningyou no Kuni no Ballerina,Movie,2719,"Kids,Fantasy,Magic,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/13/64049.jpg
Happyâ˜†Lesson: Hoka Hokaâ˜…Kanna to Futari Kiri,Special,4384,"Comedy,Harem,Romance,",https://myanimelist.cdn-dena.com/images/anime/3/18198.jpg
Happyâ˜†Lesson: The Final,OVA,3681,"Comedy,Harem,Romance,School,",https://myanimelist.cdn-dena.com/images/anime/11/75578.jpg
Happyâ˜†Lucky Bikkuriman,TV,9523,"Adventure,Comedy,Fantasy,Kids,",https://myanimelist.cdn-dena.com/images/anime/7/43261.jpg
Haramasete Seiryuu-kun!,OVA,-1,"Comedy,Harem,Hentai,",https://myanimelist.cdn-dena.com/images/anime/11/29797.jpg
Harbor Light Monogatari: Fashion Lala yori,OVA,7865,"Shoujo,",https://myanimelist.cdn-dena.com/images/anime/11/11234.jpg
Harbor Tale,Movie,9524,"Adventure,Fantasy,",https://myanimelist.cdn-dena.com/images/anime/9/69663.jpg
Hare Tokidoki Buta,Movie,9525,"Comedy,Kids,",https://myanimelist.cdn-dena.com/images/anime/13/63889.jpg
Hare Tokidoki Buta (TV),TV,3416,"Comedy,",https://myanimelist.cdn-dena.com/images/anime/1/2515.jpg
Hareluya II Boy,TV,4500,"Action,Fantasy,Comedy,School,Shounen,",https://myanimelist.cdn-dena.com/images/anime/9/7830.jpg
Harem Time The Animation,OVA,-1,"Harem,Hentai,",https://myanimelist.cdn-dena.com/images/anime/7/46911.jpg
Harenchi Koumon Manyuuki,OVA,-1,"Hentai,Historical,",https://myanimelist.cdn-dena.com/images/anime/12/27076.jpg
Harinezumi,Type:,7396,"Music,",https://myanimelist.cdn-dena.com/images/anime/9/54519.jpg
Harisu no Kaze,TV,9526,"Comedy,School,",https://myanimelist.cdn-dena.com/images/anime/13/47147.jpg
Harley Spiny,TV,9527,"Kids,",https://myanimelist.cdn-dena.com/images/anime/13/29632.jpg
Harmonie,Movie,1690,"Supernatural,School,Drama,",https://myanimelist.cdn-dena.com/images/anime/2/55197.jpg
Harmony,Movie,2867,"Sci-Fi,Psychological,",https://myanimelist.cdn-dena.com/images/anime/2/76993.jpg
Haru no Ashioto The Movie: Ourin Dakkan,Movie,8326,"Action,Comedy,School,",https://myanimelist.cdn-dena.com/images/anime/1/1621.jpg
Haru no Shikumi,Movie,8618,"Dementia,",https://myanimelist.cdn-dena.com/images/anime/6/69159.jpg
Haru no Uta,Movie,8537,"Music,",https://myanimelist.cdn-dena.com/images/anime/2/12503.jpg
Haru wa Kuru,ONA,7206,"Adventure,",https://myanimelist.cdn-dena.com/images/anime/5/37107.jpg
Haru wo Daite Ita,OVA,-1,"Drama,Romance,Yaoi,",https://myanimelist.cdn-dena.com/images/anime/6/3718.jpg
HaruChika: Haruta to Chika wa Seishun suru,TV,5558,"Music,Slice of Life,Mystery,Romance,School,",https://myanimelist.cdn-dena.com/images/anime/6/77835.jpg
Harukanaru Toki no Naka de 2: Shiroki Ryuu no Miko,OVA,4385,"Fantasy,Magic,Romance,Supernatural,Demons,Historical,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/4/72172.jpg
Harukanaru Toki no Naka de 3: Kurenai no Tsuki,Special,3492,"Action,Fantasy,Military,Historical,Shoujo,",https://myanimelist.cdn-dena.com/images/anime/6/5110.jpg
